session_id,title,volume_proposed_m,volume_audited_m,difference_m,audit_status,source_sheet,source_row,age_band,periodization_compatibility,profile,session_type,objective,zone_intention_raw,zones,styles,materials,skills,load_pse,block_count,machine_status,app_selectable,selection_features,adaptation_rules,schema_version
RKF-ANA-21,4×100 AN2,3000,3000,0,OK,Treinos_Anaerobicos_RKF,22,Adulto / não classificado,ATR / compatível com motor de fase,AN2 — máxima intensidade,Anaeróbio,4×100 AN2,,VALAT|AN2|A2|A1,,,,,5,READY_WHOLE|BLOCKS_EXACT,YES,age=Adulto / não classificado;profile=AN2 — máxima intensidade;type=Anaeróbio;zones=VALAT|AN2|A2|A1;styles=NA;skills=NA,"Sessão e blocos normalizados: pode usar integralmente ou recombinar blocos preservando objetivo, zona dominante, perfil, fase e regras RKF.",RKF_V5.0
RKF-ANA-22,6×100 AN2,3400,3400,0,OK,Treinos_Anaerobicos_RKF,23,Adulto / não classificado,ATR / compatível com motor de fase,AN2 — máxima intensidade,Anaeróbio,6×100 AN2,,VALAT|AN2|A2|A1,,,,,5,READY_WHOLE|BLOCKS_EXACT,YES,age=Adulto / não classificado;profile=AN2 — máxima intensidade;type=Anaeróbio;zones=VALAT|AN2|A2|A1;styles=NA;skills=NA,"Sessão e blocos normalizados: pode usar integralmente ou recombinar blocos preservando objetivo, zona dominante, perfil, fase e regras RKF.",RKF_V5.0
RKF-ANA-23,3×200 AN2,3400,3400,0,OK,Treinos_Anaerobicos_RKF,24,Adulto / não classificado,ATR / compatível com motor de fase,AN2 — máxima intensidade,Anaeróbio,3×200 AN2,,VALAT|AN2|A2|A1,,,,,5,READY_WHOLE|BLOCKS_EXACT,YES,age=Adulto / não classificado;profile=AN2 — máxima intensidade;type=Anaeróbio;zones=VALAT|AN2|A2|A1;styles=NA;skills=NA,"Sessão e blocos normalizados: pode usar integralmente ou recombinar blocos preservando objetivo, zona dominante, perfil, fase e regras RKF.",RKF_V5.0
RKF-ANA-24,2×200 AN2,3100,3100,0,OK,Treinos_Anaerobicos_RKF,25,Adulto / não classificado,ATR / compatível com motor de fase,AN2 — máxima intensidade,Anaeróbio,2×200 AN2,,VALAT|AN2|A3|A2|A1,,,,,5,READY_WHOLE|BLOCKS_EXACT,YES,age=Adulto / não classificado;profile=AN2 — máxima intensidade;type=Anaeróbio;zones=VALAT|AN2|A3|A2|A1;styles=NA;skills=NA,"Sessão e blocos normalizados: pode usar integralmente ou recombinar blocos preservando objetivo, zona dominante, perfil, fase e regras RKF.",RKF_V5.0
RKF-ANA-25,8×50 AN2,3000,3000,0,OK,Treinos_Anaerobicos_RKF,26,Adulto / não classificado,ATR / compatível com motor de fase,AN2 — máxima intensidade,Anaeróbio,8×50 AN2,,VALAT|AN2|A2|A1,,,,,5,READY_WHOLE|BLOCKS_EXACT,YES,age=Adulto / não classificado;profile=AN2 — máxima intensidade;type=Anaeróbio;zones=VALAT|AN2|A2|A1;styles=NA;skills=NA,"Sessão e blocos normalizados: pode usar integralmente ou recombinar blocos preservando objetivo, zona dominante, perfil, fase e regras RKF.",RKF_V5.0
RKF-ANA-26,12×50 AN2,3400,3400,0,OK,Treinos_Anaerobicos_RKF,27,Adulto / não classificado,ATR / compatível com motor de fase,AN2 — máxima intensidade,Anaeróbio,12×50 AN2,,VALAT|AN2|A2|A1,,,,,5,READY_WHOLE|BLOCKS_EXACT,YES,age=Adulto / não classificado;profile=AN2 — máxima intensidade;type=Anaeróbio;zones=VALAT|AN2|A2|A1;styles=NA;skills=NA,"Sessão e blocos normalizados: pode usar integralmente ou recombinar blocos preservando objetivo, zona dominante, perfil, fase e regras RKF.",RKF_V5.0
RKF-ANA-27,100/200 AN2,3500,3500,0,OK,Treinos_Anaerobicos_RKF,28,Adulto / não classificado,ATR / compatível com motor de fase,AN2 — máxima intensidade,Anaeróbio,100/200 AN2,,VALAT|AN2|A2|A1,,,,,5,READY_WHOLE|BLOCKS_EXACT,YES,age=Adulto / não classificado;profile=AN2 — máxima intensidade;type=Anaeróbio;zones=VALAT|AN2|A2|A1;styles=NA;skills=NA,"Sessão e blocos normalizados: pode usar integralmente ou recombinar blocos preservando objetivo, zona dominante, perfil, fase e regras RKF.",RKF_V5.0
RKF-ANA-28,400 AN2,3300,3300,0,OK,Treinos_Anaerobicos_RKF,29,Adulto / não classificado,ATR / compatível com motor de fase,AN2 — máxima intensidade,Anaeróbio,400 AN2,,VALAT|AN2|A2|A1,,,,,5,READY_WHOLE|BLOCKS_EXACT,YES,age=Adulto / não classificado;profile=AN2 — máxima intensidade;type=Anaeróbio;zones=VALAT|AN2|A2|A1;styles=NA;skills=NA,"Sessão e blocos normalizados: pode usar integralmente ou recombinar blocos preservando objetivo, zona dominante, perfil, fase e regras RKF.",RKF_V5.0
RKF-ANA-29,2×400 AN2,3700,3700,0,OK,Treinos_Anaerobicos_RKF,30,Adulto / não classificado,ATR / compatível com motor de fase,AN2 — máxima intensidade,Anaeróbio,2×400 AN2,,VALAT|AN2|A2|A1,,,,,5,READY_WHOLE|BLOCKS_EXACT,YES,age=Adulto / não classificado;profile=AN2 — máxima intensidade;type=Anaeróbio;zones=VALAT|AN2|A2|A1;styles=NA;skills=NA,"Sessão e blocos normalizados: pode usar integralmente ou recombinar blocos preservando objetivo, zona dominante, perfil, fase e regras RKF.",RKF_V5.0
RKF-ANA-30,RKF AN2 TEST SET,3800,3800,0,OK,Treinos_Anaerobicos_RKF,31,Adulto / não classificado,ATR / compatível com motor de fase,AN2 — máxima intensidade,Anaeróbio,RKF AN2 TEST SET,,VALAT|AN2|A3|A2|A1,,,Submerso,,5,READY_WHOLE|BLOCKS_EXACT,YES,age=Adulto / não classificado;profile=AN2 — máxima intensidade;type=Anaeróbio;zones=VALAT|AN2|A3|A2|A1;styles=NA;skills=Submerso,"Sessão e blocos normalizados: pode usar integralmente ou recombinar blocos preservando objetivo, zona dominante, perfil, fase e regras RKF.",RKF_V5.0
RKF-VALAT-01,Aceleração em camadas,3200,3200,0,OK — ESCOPO RESPEITADO,Treinos_VALAT_RKF,2,Adulto / não classificado,ATR / compatível com motor de fase,Geral,Velocidade alática,Aceleração progressiva,,VALAT|A2|A1,Livre/Crawl,,Scull|Perna,,8,READY_WHOLE|BLOCKS_EXACT,YES,age=Adulto / não classificado;profile=Geral;type=Velocidade alática;zones=VALAT|A2|A1;styles=Livre/Crawl;skills=Scull|Perna,"Sessão e blocos normalizados: pode usar integralmente ou recombinar blocos preservando objetivo, zona dominante, perfil, fase e regras RKF.",RKF_V5.0
RKF-VALAT-02,Velocidade interrompe o aeróbico,3600,3600,0,OK — ESCOPO RESPEITADO,Treinos_VALAT_RKF,3,Adulto / não classificado,ATR / compatível com motor de fase,Geral,Velocidade alática,Microdoses no aeróbico,,VALAT|A2|A1,Livre/Crawl|Medley,,Perna,,8,READY_WHOLE|BLOCKS_EXACT,YES,age=Adulto / não classificado;profile=Geral;type=Velocidade alática;zones=VALAT|A2|A1;styles=Livre/Crawl|Medley;skills=Perna,"Sessão e blocos normalizados: pode usar integralmente ou recombinar blocos preservando objetivo, zona dominante, perfil, fase e regras RKF.",RKF_V5.0
RKF-VALAT-03,Perna→velocidade→perna→velocidade,3400,3400,0,OK — ESCOPO RESPEITADO,Treinos_VALAT_RKF,4,Adulto / não classificado,ATR / compatível com motor de fase,Geral,Velocidade alática,Perna e transferência,,VALAT|A2|A1,Livre/Crawl|Costas,,Perna,,8,READY_WHOLE|BLOCKS_EXACT,YES,age=Adulto / não classificado;profile=Geral;type=Velocidade alática;zones=VALAT|A2|A1;styles=Livre/Crawl|Costas;skills=Perna,"Sessão e blocos normalizados: pode usar integralmente ou recombinar blocos preservando objetivo, zona dominante, perfil, fase e regras RKF.",RKF_V5.0
RKF-VALAT-04,Velocidade no aquecimento,3200,3200,0,OK — ESCOPO RESPEITADO,Treinos_VALAT_RKF,5,Adulto / não classificado,ATR / compatível com motor de fase,Geral,Velocidade alática,VALAT desde o aquecimento,,VALAT|A1,Livre/Crawl,,Breakout|Perna,,7,READY_WHOLE|BLOCKS_EXACT,YES,age=Adulto / não classificado;profile=Geral;type=Velocidade alática;zones=VALAT|A1;styles=Livre/Crawl;skills=Breakout|Perna,"Sessão e blocos normalizados: pode usar integralmente ou recombinar blocos preservando objetivo, zona dominante, perfil, fase e regras RKF.",RKF_V5.0
RKF-VALAT-05,Virada explosiva,3100,3100,0,OK — ESCOPO RESPEITADO,Treinos_VALAT_RKF,6,Adulto / não classificado,ATR / compatível com motor de fase,Geral,Velocidade alática,Virada e saída de parede,,VALAT|A2|A1,Livre/Crawl,,Perna,,7,READY_WHOLE|BLOCKS_EXACT,YES,age=Adulto / não classificado;profile=Geral;type=Velocidade alática;zones=VALAT|A2|A1;styles=Livre/Crawl;skills=Perna,"Sessão e blocos normalizados: pode usar integralmente ou recombinar blocos preservando objetivo, zona dominante, perfil, fase e regras RKF.",RKF_V5.0
RKF-VALAT-06,Saída / 15m / 25m,3200,3200,0,OK — ESCOPO RESPEITADO,Treinos_VALAT_RKF,7,Adulto / não classificado,ATR / compatível com motor de fase,Geral,Velocidade alática,Saída e breakout,,VALAT|A1,Livre/Crawl,,Breakout|Perna,,8,READY_WHOLE|BLOCKS_EXACT,YES,age=Adulto / não classificado;profile=Geral;type=Velocidade alática;zones=VALAT|A1;styles=Livre/Crawl;skills=Breakout|Perna,"Sessão e blocos normalizados: pode usar integralmente ou recombinar blocos preservando objetivo, zona dominante, perfil, fase e regras RKF.",RKF_V5.0
RKF-VALAT-07,Contraste pesado→livre,3100,3100,0,OK — ESCOPO RESPEITADO,Treinos_VALAT_RKF,8,Adulto / não classificado,ATR / compatível com motor de fase,Geral,Velocidade alática,Força/contraste,,VALAT|A2|A1,Livre/Crawl,Pé de pato|Paraquedas,,,7,READY_WHOLE|BLOCKS_EXACT,YES,age=Adulto / não classificado;profile=Geral;type=Velocidade alática;zones=VALAT|A2|A1;styles=Livre/Crawl;skills=NA,"Sessão e blocos normalizados: pode usar integralmente ou recombinar blocos preservando objetivo, zona dominante, perfil, fase e regras RKF.",RKF_V5.0
RKF-VALAT-08,Overspeed,3100,3100,0,OK — ESCOPO RESPEITADO,Treinos_VALAT_RKF,9,Adulto / não classificado,ATR / compatível com motor de fase,Geral,Velocidade alática,Overspeed,,VALAT|A1,Livre/Crawl,Pé de pato,Perna,,8,READY_WHOLE|BLOCKS_EXACT,YES,age=Adulto / não classificado;profile=Geral;type=Velocidade alática;zones=VALAT|A1;styles=Livre/Crawl;skills=Perna,"Sessão e blocos normalizados: pode usar integralmente ou recombinar blocos preservando objetivo, zona dominante, perfil, fase e regras RKF.",RKF_V5.0
RKF-VALAT-09,Educativo em velocidade,3000,3000,0,OK — ESCOPO RESPEITADO,Treinos_VALAT_RKF,10,Adulto / não classificado,ATR / compatível com motor de fase,Geral,Velocidade alática,Educativo rápido,,VALAT|A1,Livre/Crawl,,Scull|Perna|Coordenação,,7,READY_WHOLE|BLOCKS_EXACT,YES,age=Adulto / não classificado;profile=Geral;type=Velocidade alática;zones=VALAT|A1;styles=Livre/Crawl;skills=Scull|Perna|Coordenação,"Sessão e blocos normalizados: pode usar integralmente ou recombinar blocos preservando objetivo, zona dominante, perfil, fase e regras RKF.",RKF_V5.0
RKF-VALAT-10,Submerso + breakout,3400,3400,0,OK — ESCOPO RESPEITADO,Treinos_VALAT_RKF,11,Adulto / não classificado,ATR / compatível com motor de fase,Geral,Velocidade alática,Submerso/breakout,,VALAT|A1,Livre/Crawl|Costas,,Submerso|Breakout|Perna,,8,READY_WHOLE|BLOCKS_EXACT,YES,age=Adulto / não classificado;profile=Geral;type=Velocidade alática;zones=VALAT|A1;styles=Livre/Crawl|Costas;skills=Submerso|Breakout|Perna,"Sessão e blocos normalizados: pode usar integralmente ou recombinar blocos preservando objetivo, zona dominante, perfil, fase e regras RKF.",RKF_V5.0
RKF-VALAT-11,Frequência × comprimento,3500,3500,0,OK — ESCOPO RESPEITADO,Treinos_VALAT_RKF,12,Adulto / não classificado,ATR / compatível com motor de fase,Geral,Velocidade alática,Frequência e amplitude,,VALAT|A2|A1,Livre/Crawl,,Perna,,8,READY_WHOLE|BLOCKS_EXACT,YES,age=Adulto / não classificado;profile=Geral;type=Velocidade alática;zones=VALAT|A2|A1;styles=Livre/Crawl;skills=Perna,"Sessão e blocos normalizados: pode usar integralmente ou recombinar blocos preservando objetivo, zona dominante, perfil, fase e regras RKF.",RKF_V5.0
RKF-VALAT-12,Microdoses de velocidade,3300,3300,0,OK — ESCOPO RESPEITADO,Treinos_VALAT_RKF,13,Adulto / não classificado,ATR / compatível com motor de fase,Geral,Velocidade alática,Microdoses distribuídas,,VALAT|A2|A1,Livre/Crawl,,Perna,,7,READY_WHOLE|BLOCKS_EXACT,YES,age=Adulto / não classificado;profile=Geral;type=Velocidade alática;zones=VALAT|A2|A1;styles=Livre/Crawl;skills=Perna,"Sessão e blocos normalizados: pode usar integralmente ou recombinar blocos preservando objetivo, zona dominante, perfil, fase e regras RKF.",RKF_V5.0
RKF-VALAT-13,Quatro estilos,3600,3600,0,OK — ESCOPO RESPEITADO,Treinos_VALAT_RKF,14,Adulto / não classificado,ATR / compatível com motor de fase,Geral,Velocidade alática,4 estilos,,VALAT|A1,Livre/Crawl|Borboleta|Medley,,Perna,,8,READY_WHOLE|BLOCKS_EXACT,YES,age=Adulto / não classificado;profile=Geral;type=Velocidade alática;zones=VALAT|A1;styles=Livre/Crawl|Borboleta|Medley;skills=Perna,"Sessão e blocos normalizados: pode usar integralmente ou recombinar blocos preservando objetivo, zona dominante, perfil, fase e regras RKF.",RKF_V5.0
RKF-VALAT-14,Perna alática pura,3100,3100,0,OK — ESCOPO RESPEITADO,Treinos_VALAT_RKF,15,Adulto / não classificado,ATR / compatível com motor de fase,Geral,Velocidade alática,Perna alática,,VALAT|A1,Livre/Crawl|Costas,,Perna,,8,READY_WHOLE|BLOCKS_EXACT,YES,age=Adulto / não classificado;profile=Geral;type=Velocidade alática;zones=VALAT|A1;styles=Livre/Crawl|Costas;skills=Perna,"Sessão e blocos normalizados: pode usar integralmente ou recombinar blocos preservando objetivo, zona dominante, perfil, fase e regras RKF.",RKF_V5.0
RKF-VALAT-15,VALAT no final,3800,3800,0,OK — ESCOPO RESPEITADO,Treinos_VALAT_RKF,16,Adulto / não classificado,ATR / compatível com motor de fase,Geral,Velocidade alática,Velocidade sob volume prévio,,VALAT|A2|A1,Livre/Crawl,,Perna,,7,READY_WHOLE|BLOCKS_EXACT,YES,age=Adulto / não classificado;profile=Geral;type=Velocidade alática;zones=VALAT|A2|A1;styles=Livre/Crawl;skills=Perna,"Sessão e blocos normalizados: pode usar integralmente ou recombinar blocos preservando objetivo, zona dominante, perfil, fase e regras RKF.",RKF_V5.0
RKF-VALAT-16,VALAT no início,3200,3200,0,OK — ESCOPO RESPEITADO,Treinos_VALAT_RKF,17,Adulto / não classificado,ATR / compatível com motor de fase,Geral,Velocidade alática,Velocidade com atleta fresco,,VALAT|A2|A1,Livre/Crawl,,Perna,,8,READY_WHOLE|BLOCKS_EXACT,YES,age=Adulto / não classificado;profile=Geral;type=Velocidade alática;zones=VALAT|A2|A1;styles=Livre/Crawl;skills=Perna,"Sessão e blocos normalizados: pode usar integralmente ou recombinar blocos preservando objetivo, zona dominante, perfil, fase e regras RKF.",RKF_V5.0
RKF-VALAT-17,VALAT em três momentos,3600,3600,0,OK — ESCOPO RESPEITADO,Treinos_VALAT_RKF,18,Adulto / não classificado,ATR / compatível com motor de fase,Geral,Velocidade alática,Retenção em 3 momentos,,VALAT|A1,Livre/Crawl,,Breakout|Perna,,9,READY_WHOLE|BLOCKS_EXACT,YES,age=Adulto / não classificado;profile=Geral;type=Velocidade alática;zones=VALAT|A1;styles=Livre/Crawl;skills=Breakout|Perna,"Sessão e blocos normalizados: pode usar integralmente ou recombinar blocos preservando objetivo, zona dominante, perfil, fase e regras RKF.",RKF_V5.0
RKF-VALAT-18,Start → Turn → Finish,3700,3700,0,OK — ESCOPO RESPEITADO,Treinos_VALAT_RKF,19,Adulto / não classificado,ATR / compatível com motor de fase,Geral,Velocidade alática,Start/turn/finish,,A1,Livre/Crawl,,Perna,,10,READY_WHOLE|BLOCKS_EXACT,YES,age=Adulto / não classificado;profile=Geral;type=Velocidade alática;zones=A1;styles=Livre/Crawl;skills=Perna,"Sessão e blocos normalizados: pode usar integralmente ou recombinar blocos preservando objetivo, zona dominante, perfil, fase e regras RKF.",RKF_V5.0
RKF-VALAT-19,Contraste multimaterial,3500,3500,0,OK — ESCOPO RESPEITADO,Treinos_VALAT_RKF,20,Adulto / não classificado,ATR / compatível com motor de fase,Geral,Velocidade alática,Contraste multimaterial,,VALAT|A1,Livre/Crawl,Palmar|Pé de pato|Paraquedas,,,8,READY_WHOLE|BLOCKS_EXACT,YES,age=Adulto / não classificado;profile=Geral;type=Velocidade alática;zones=VALAT|A1;styles=Livre/Crawl;skills=NA,"Sessão e blocos normalizados: pode usar integralmente ou recombinar blocos preservando objetivo, zona dominante, perfil, fase e regras RKF.",RKF_V5.0
RKF-VALAT-20,RKF Velocity Lab,4100,4100,0,OK — ESCOPO RESPEITADO,Treinos_VALAT_RKF,21,Adulto / não classificado,ATR / compatível com motor de fase,Geral,Velocidade alática,Teste integrado de velocidade,,VALAT|A1,Livre/Crawl|Costas|Peito,,Submerso|Perna,,12,READY_WHOLE|BLOCKS_EXACT,YES,age=Adulto / não classificado;profile=Geral;type=Velocidade alática;zones=VALAT|A1;styles=Livre/Crawl|Costas|Peito;skills=Submerso|Perna,"Sessão e blocos normalizados: pode usar integralmente ou recombinar blocos preservando objetivo, zona dominante, perfil, fase e regras RKF.",RKF_V5.0
RKF-REG-01,Reset técnico,3600,3600,0,OK — VOLUME E OBJETIVO,Treinos_Regenerativos_RKF,2,Adulto / não classificado,ATR / compatível com motor de fase,Geral,Regenerativo,Reset técnico,A0/A1 predominante,A1,Livre/Crawl|Costas|Peito,,Scull|Braçadas|Respiração,,6,READY_WHOLE|BLOCKS_EXACT,YES,age=Adulto / não classificado;profile=Geral;type=Regenerativo;zones=A1;styles=Livre/Crawl|Costas|Peito;skills=Scull|Braçadas|Respiração,"Sessão e blocos normalizados: pode usar integralmente ou recombinar blocos preservando objetivo, zona dominante, perfil, fase e regras RKF.",RKF_V5.0
RKF-REG-02,Quatro estilos relaxados,4000,4000,0,OK — VOLUME E OBJETIVO,Treinos_Regenerativos_RKF,3,Adulto / não classificado,ATR / compatível com motor de fase,Geral,Regenerativo,4 estilos / recuperação,A0/A1 predominante,A1,Livre/Crawl|Costas|Medley,,Perna,,5,READY_WHOLE|BLOCKS_EXACT,YES,age=Adulto / não classificado;profile=Geral;type=Regenerativo;zones=A1;styles=Livre/Crawl|Costas|Medley;skills=Perna,"Sessão e blocos normalizados: pode usar integralmente ou recombinar blocos preservando objetivo, zona dominante, perfil, fase e regras RKF.",RKF_V5.0
RKF-REG-03,Pernada regenerativa,3800,3800,0,OK — VOLUME E OBJETIVO,Treinos_Regenerativos_RKF,4,Adulto / não classificado,ATR / compatível com motor de fase,Geral,Regenerativo,Perna leve / coordenação,A0/A1 predominante,A1,Livre/Crawl|Costas|Medley,Prancha,Perna|Coordenação,,6,READY_WHOLE|BLOCKS_EXACT,YES,age=Adulto / não classificado;profile=Geral;type=Regenerativo;zones=A1;styles=Livre/Crawl|Costas|Medley;skills=Perna|Coordenação,"Sessão e blocos normalizados: pode usar integralmente ou recombinar blocos preservando objetivo, zona dominante, perfil, fase e regras RKF.",RKF_V5.0
RKF-REG-04,Long & Easy,5000,5000,0,OK — VOLUME E OBJETIVO,Treinos_Regenerativos_RKF,5,Adulto / não classificado,ATR / compatível com motor de fase,Geral,Regenerativo,Volume regenerativo longo,A0/A1 predominante,A1,Livre/Crawl|Costas,,Perna,,6,READY_WHOLE|BLOCKS_EXACT,YES,age=Adulto / não classificado;profile=Geral;type=Regenerativo;zones=A1;styles=Livre/Crawl|Costas;skills=Perna,"Sessão e blocos normalizados: pode usar integralmente ou recombinar blocos preservando objetivo, zona dominante, perfil, fase e regras RKF.",RKF_V5.0
RKF-REG-05,Recuperação mental,3500,3500,0,OK — VOLUME E OBJETIVO,Treinos_Regenerativos_RKF,6,Adulto / não classificado,ATR / compatível com motor de fase,Geral,Regenerativo,Recuperação mental,A0/A1 predominante,A1,Livre/Crawl,,Respiração,,6,READY_WHOLE|BLOCKS_EXACT,YES,age=Adulto / não classificado;profile=Geral;type=Regenerativo;zones=A1;styles=Livre/Crawl;skills=Respiração,"Sessão e blocos normalizados: pode usar integralmente ou recombinar blocos preservando objetivo, zona dominante, perfil, fase e regras RKF.",RKF_V5.0
RKF-REG-06,IM regenerativo,4000,4000,0,OK — VOLUME E OBJETIVO,Treinos_Regenerativos_RKF,7,Adulto / não classificado,ATR / compatível com motor de fase,Geral,Regenerativo,IM técnico,A0/A1 predominante,A1,Livre/Crawl|Costas|Medley,Palmar pequeno,Perna,,5,READY_WHOLE|BLOCKS_EXACT,YES,age=Adulto / não classificado;profile=Geral;type=Regenerativo;zones=A1;styles=Livre/Crawl|Costas|Medley;skills=Perna,"Sessão e blocos normalizados: pode usar integralmente ou recombinar blocos preservando objetivo, zona dominante, perfil, fase e regras RKF.",RKF_V5.0
RKF-REG-07,Recuperação pós-AN2,3500,3500,0,OK — VOLUME E OBJETIVO,Treinos_Regenerativos_RKF,8,Adulto / não classificado,ATR / compatível com motor de fase,Geral,Regenerativo,Pós-AN2,A0/A1 predominante,AN2|A1,Livre/Crawl|Costas,,Respiração|Perna,,6,READY_WHOLE|BLOCKS_EXACT,YES,age=Adulto / não classificado;profile=Geral;type=Regenerativo;zones=AN2|A1;styles=Livre/Crawl|Costas;skills=Respiração|Perna,"Sessão e blocos normalizados: pode usar integralmente ou recombinar blocos preservando objetivo, zona dominante, perfil, fase e regras RKF.",RKF_V5.0
